student_id,visit_date,activity,book_title,duration_hours,checkout_date,return_date
777,2025-11-10,Book Borrowed,Database Management Systems,,2025-11-10,
777,2025-09-11,Book Borrowed,Control Systems,,2025-09-11,
777,2025-10-23,Book Borrowed,Database Management Systems,,2025-10-23,
777,2025-09-02,Reading Session,,4.0,,
777,2025-11-22,Book Borrowed,Artificial Intelligence,,2025-11-22,
777,2025-11-07,Book Returned,Advanced Mathematics,,,2025-11-22
777,2025-08-25,Reading Session,,3.0,,
777,2025-09-09,Reading Session,,1.0,,
699,2025-11-27,Reading Session,,4.0,,
699,2025-08-30,Book Borrowed,Advanced Mathematics,,2025-08-30,
699,2025-09-28,Book Borrowed,Data Structures and Algorithms,,2025-09-28,
699,2025-10-30,Book Returned,Advanced Mathematics,,,2025-11-20
699,2025-10-30,Reading Session,,2.0,,
699,2025-11-26,Reading Session,,1.0,,
699,2025-11-16,Reading Session,,4.0,,
486,2025-10-13,Book Returned,Software Engineering,,,2025-10-27
486,2025-10-19,Reading Session,,4.0,,
486,2025-11-20,Book Returned,Software Engineering,,,2025-12-02
486,2025-09-07,Book Returned,Chemistry Fundamentals,,,2025-09-16
486,2025-09-21,Reading Session,,3.0,,
486,2025-10-02,Book Returned,Physics Vol 1,,,2025-10-18
486,2025-11-15,Reading Session,,3.0,,
486,2025-11-04,Book Returned,Data Structures and Algorithms,,,2025-11-12
486,2025-11-26,Book Returned,Power Systems,,,2025-12-12
486,2025-11-12,Reading Session,,2.0,,
486,2025-11-04,Reading Session,,2.0,,
486,2025-09-14,Book Returned,Machine Learning,,,2025-10-04
486,2025-09-07,Reading Session,,3.0,,
486,2025-11-09,Reading Session,,2.0,,
486,2025-10-03,Reading Session,,3.0,,
486,2025-10-14,Book Borrowed,Computer Networks,,2025-10-14,
486,2025-09-07,Book Borrowed,Digital Electronics,,2025-09-07,
486,2025-09-22,Reading Session,,3.0,,
38,2025-09-23,Book Returned,Advanced Mathematics,,,2025-10-14
38,2025-10-16,Book Returned,Operating Systems,,,2025-10-27
38,2025-10-16,Book Returned,Operating Systems,,,2025-10-23
38,2025-11-03,Book Borrowed,Artificial Intelligence,,2025-11-03,
38,2025-10-11,Reading Session,,1.0,,
38,2025-10-08,Book Borrowed,Digital Electronics,,2025-10-08,
38,2025-11-30,Book Borrowed,Introduction to Algorithms,,2025-11-30,
38,2025-10-29,Book Returned,Software Engineering,,,2025-11-18
38,2025-09-13,Reading Session,,3.0,,
38,2025-10-13,Reading Session,,4.0,,
38,2025-10-05,Reading Session,,1.0,,
38,2025-09-11,Book Returned,Data Structures and Algorithms,,,2025-09-19
38,2025-09-09,Book Returned,Digital Electronics,,,2025-09-27
773,2025-08-24,Book Borrowed,Introduction to Algorithms,,2025-08-24,
773,2025-10-15,Book Borrowed,Digital Electronics,,2025-10-15,
773,2025-11-24,Reading Session,,2.0,,
773,2025-10-23,Reading Session,,4.0,,
773,2025-11-14,Reading Session,,3.0,,
773,2025-11-04,Book Returned,Software Engineering,,,2025-11-20
773,2025-09-05,Book Returned,Machine Learning,,,2025-09-23
773,2025-11-14,Book Borrowed,Introduction to Algorithms,,2025-11-14,
773,2025-10-11,Book Borrowed,Database Management Systems,,2025-10-11,
773,2025-11-05,Book Borrowed,Machine Learning,,2025-11-05,
773,2025-09-15,Book Borrowed,Database Management Systems,,2025-09-15,
773,2025-11-24,Reading Session,,1.0,,
773,2025-11-16,Book Borrowed,Physics Vol 1,,2025-11-16,
813,2025-09-26,Reading Session,,2.0,,
813,2025-10-25,Book Returned,Power Systems,,,2025-11-13
813,2025-10-19,Book Returned,Artificial Intelligence,,,2025-11-01
813,2025-10-27,Book Returned,Control Systems,,,2025-11-13
813,2025-11-01,Reading Session,,2.0,,
813,2025-11-04,Book Borrowed,Advanced Mathematics,,2025-11-04,
276,2025-11-17,Book Returned,Digital Electronics,,,2025-11-29
276,2025-11-08,Book Borrowed,Artificial Intelligence,,2025-11-08,
276,2025-10-25,Book Borrowed,Advanced Mathematics,,2025-10-25,
276,2025-09-02,Book Returned,Introduction to Algorithms,,,2025-09-21
276,2025-11-09,Reading Session,,2.0,,
276,2025-11-22,Book Borrowed,Data Structures and Algorithms,,2025-11-22,
276,2025-11-11,Book Returned,Artificial Intelligence,,,2025-11-22
276,2025-10-30,Book Borrowed,Computer Networks,,2025-10-30,
276,2025-11-22,Reading Session,,3.0,,
276,2025-09-18,Book Returned,Database Management Systems,,,2025-09-29
276,2025-11-19,Reading Session,,2.0,,
276,2025-09-22,Reading Session,,2.0,,
276,2025-10-30,Book Borrowed,Operating Systems,,2025-10-30,
276,2025-11-18,Reading Session,,2.0,,
232,2025-10-15,Book Returned,Database Management Systems,,,2025-11-05
232,2025-11-17,Reading Session,,3.0,,
232,2025-10-31,Book Returned,Artificial Intelligence,,,2025-11-09
232,2025-10-12,Reading Session,,3.0,,
232,2025-11-21,Reading Session,,3.0,,
232,2025-08-25,Book Returned,Digital Electronics,,,2025-09-05
232,2025-10-11,Reading Session,,3.0,,
232,2025-10-23,Reading Session,,2.0,,
232,2025-08-31,Book Borrowed,Artificial Intelligence,,2025-08-31,
232,2025-11-29,Book Returned,Software Engineering,,,2025-12-08
232,2025-11-27,Reading Session,,4.0,,
232,2025-08-25,Book Returned,Control Systems,,,2025-09-06
232,2025-10-25,Book Borrowed,Software Engineering,,2025-10-25,
232,2025-11-21,Book Returned,Power Systems,,,2025-11-30
232,2025-09-07,Reading Session,,4.0,,
232,2025-11-21,Book Borrowed,Artificial Intelligence,,2025-11-21,
232,2025-09-06,Reading Session,,2.0,,
232,2025-08-24,Reading Session,,4.0,,
232,2025-10-09,Reading Session,,1.0,,
232,2025-09-24,Book Borrowed,Power Systems,,2025-09-24,
79,2025-11-11,Book Returned,Computer Networks,,,2025-11-29
79,2025-11-09,Book Returned,Operating Systems,,,2025-11-27
79,2025-10-15,Book Borrowed,Physics Vol 1,,2025-10-15,
79,2025-09-23,Book Returned,Operating Systems,,,2025-10-08
79,2025-09-29,Book Returned,Software Engineering,,,2025-10-17
79,2025-10-14,Reading Session,,4.0,,
79,2025-10-14,Book Borrowed,Power Systems,,2025-10-14,
79,2025-09-27,Reading Session,,2.0,,
79,2025-10-14,Reading Session,,1.0,,
79,2025-11-28,Reading Session,,3.0,,
79,2025-09-30,Book Returned,Advanced Mathematics,,,2025-10-15
79,2025-09-30,Book Returned,Physics Vol 1,,,2025-10-14
79,2025-09-13,Book Returned,Machine Learning,,,2025-10-04
79,2025-10-31,Reading Session,,1.0,,
79,2025-09-09,Reading Session,,3.0,,
79,2025-10-15,Reading Session,,4.0,,
79,2025-09-17,Book Borrowed,Power Systems,,2025-09-17,
79,2025-09-01,Reading Session,,4.0,,
79,2025-09-19,Book Returned,Artificial Intelligence,,,2025-10-09
203,2025-10-07,Reading Session,,4.0,,
203,2025-10-20,Reading Session,,3.0,,
203,2025-09-21,Book Borrowed,Physics Vol 1,,2025-09-21,
203,2025-08-25,Reading Session,,1.0,,
203,2025-11-26,Book Borrowed,Database Management Systems,,2025-11-26,
203,2025-11-12,Book Returned,Data Structures and Algorithms,,,2025-11-30
203,2025-10-10,Book Borrowed,Database Management Systems,,2025-10-10,
203,2025-09-24,Reading Session,,1.0,,
101,2025-10-08,Book Borrowed,Control Systems,,2025-10-08,
101,2025-11-02,Book Borrowed,Introduction to Algorithms,,2025-11-02,
101,2025-08-28,Reading Session,,1.0,,
101,2025-08-24,Reading Session,,4.0,,
101,2025-11-13,Book Borrowed,Control Systems,,2025-11-13,
101,2025-10-01,Reading Session,,2.0,,
101,2025-10-08,Reading Session,,1.0,,
101,2025-11-22,Reading Session,,1.0,,
101,2025-11-09,Reading Session,,3.0,,
101,2025-11-03,Book Returned,Computer Networks,,,2025-11-14
101,2025-09-09,Reading Session,,2.0,,
917,2025-10-17,Book Returned,Database Management Systems,,,2025-10-30
917,2025-10-26,Book Borrowed,Machine Learning,,2025-10-26,
917,2025-09-26,Book Borrowed,Advanced Mathematics,,2025-09-26,
917,2025-09-14,Book Borrowed,Advanced Mathematics,,2025-09-14,
917,2025-09-01,Book Returned,Database Management Systems,,,2025-09-20
917,2025-09-15,Book Returned,Computer Networks,,,2025-09-29
917,2025-09-23,Book Returned,Introduction to Algorithms,,,2025-10-07
917,2025-09-19,Book Returned,Introduction to Algorithms,,,2025-09-27
917,2025-09-17,Book Borrowed,Digital Electronics,,2025-09-17,
917,2025-10-09,Book Returned,Machine Learning,,,2025-10-19
917,2025-09-16,Book Borrowed,Operating Systems,,2025-09-16,
917,2025-11-16,Book Borrowed,Physics Vol 1,,2025-11-16,
917,2025-09-19,Reading Session,,4.0,,
127,2025-11-29,Book Borrowed,Data Structures and Algorithms,,2025-11-29,
127,2025-09-04,Book Borrowed,Data Structures and Algorithms,,2025-09-04,
127,2025-11-01,Reading Session,,2.0,,
127,2025-10-15,Book Borrowed,Power Systems,,2025-10-15,
127,2025-08-26,Book Returned,Chemistry Fundamentals,,,2025-09-10
127,2025-10-10,Book Borrowed,Chemistry Fundamentals,,2025-10-10,
127,2025-10-17,Book Borrowed,Introduction to Algorithms,,2025-10-17,
411,2025-11-04,Reading Session,,2.0,,
411,2025-09-02,Reading Session,,2.0,,
411,2025-08-27,Book Borrowed,Software Engineering,,2025-08-27,
411,2025-09-15,Book Borrowed,Power Systems,,2025-09-15,
411,2025-11-03,Book Returned,Artificial Intelligence,,,2025-11-23
411,2025-09-06,Book Returned,Computer Networks,,,2025-09-27
411,2025-10-13,Book Borrowed,Machine Learning,,2025-10-13,
411,2025-11-14,Book Returned,Power Systems,,,2025-11-24
411,2025-09-09,Book Returned,Operating Systems,,,2025-09-21
411,2025-08-29,Book Returned,Artificial Intelligence,,,2025-09-16
411,2025-09-13,Book Returned,Physics Vol 1,,,2025-09-20
392,2025-11-15,Book Returned,Advanced Mathematics,,,2025-12-05
392,2025-10-02,Book Borrowed,Database Management Systems,,2025-10-02,
392,2025-10-30,Reading Session,,4.0,,
392,2025-08-24,Reading Session,,2.0,,
392,2025-10-17,Reading Session,,1.0,,
392,2025-11-08,Reading Session,,3.0,,
392,2025-10-10,Book Borrowed,Advanced Mathematics,,2025-10-10,
392,2025-11-03,Book Returned,Artificial Intelligence,,,2025-11-14
392,2025-09-14,Book Returned,Digital Electronics,,,2025-10-02
392,2025-10-22,Book Returned,Advanced Mathematics,,,2025-10-31
360,2025-10-04,Book Returned,Database Management Systems,,,2025-10-21
360,2025-09-12,Reading Session,,2.0,,
360,2025-11-15,Book Borrowed,Control Systems,,2025-11-15,
360,2025-10-23,Book Returned,Data Structures and Algorithms,,,2025-11-05
360,2025-10-21,Book Borrowed,Physics Vol 1,,2025-10-21,
98,2025-10-17,Reading Session,,4.0,,
98,2025-09-22,Reading Session,,4.0,,
98,2025-10-26,Book Returned,Digital Electronics,,,2025-11-12
98,2025-10-10,Book Borrowed,Operating Systems,,2025-10-10,
98,2025-10-23,Book Borrowed,Data Structures and Algorithms,,2025-10-23,
98,2025-11-14,Book Borrowed,Power Systems,,2025-11-14,
98,2025-10-04,Book Borrowed,Data Structures and Algorithms,,2025-10-04,
98,2025-11-01,Book Borrowed,Introduction to Algorithms,,2025-11-01,
98,2025-11-21,Book Borrowed,Operating Systems,,2025-11-21,
894,2025-10-01,Book Borrowed,Machine Learning,,2025-10-01,
894,2025-08-23,Book Borrowed,Power Systems,,2025-08-23,
894,2025-11-27,Reading Session,,3.0,,
894,2025-11-05,Book Borrowed,Software Engineering,,2025-11-05,
894,2025-11-01,Book Borrowed,Artificial Intelligence,,2025-11-01,
894,2025-11-17,Book Returned,Chemistry Fundamentals,,,2025-12-07
894,2025-10-22,Reading Session,,4.0,,
894,2025-08-30,Book Borrowed,Machine Learning,,2025-08-30,
894,2025-10-05,Reading Session,,1.0,,
894,2025-10-05,Reading Session,,1.0,,
826,2025-10-24,Book Returned,Chemistry Fundamentals,,,2025-11-08
826,2025-08-27,Book Returned,Operating Systems,,,2025-09-12
826,2025-09-10,Book Borrowed,Physics Vol 1,,2025-09-10,
826,2025-09-17,Book Borrowed,Computer Networks,,2025-09-17,
826,2025-10-27,Book Borrowed,Advanced Mathematics,,2025-10-27,
826,2025-11-06,Book Borrowed,Artificial Intelligence,,2025-11-06,
826,2025-10-16,Book Borrowed,Operating Systems,,2025-10-16,
826,2025-11-30,Book Returned,Chemistry Fundamentals,,,2025-12-17
826,2025-10-08,Book Borrowed,Artificial Intelligence,,2025-10-08,
826,2025-08-29,Book Borrowed,Data Structures and Algorithms,,2025-08-29,
826,2025-11-01,Reading Session,,3.0,,
826,2025-10-16,Book Returned,Advanced Mathematics,,,2025-10-29
826,2025-09-25,Book Borrowed,Machine Learning,,2025-09-25,
826,2025-11-03,Book Returned,Machine Learning,,,2025-11-19
826,2025-11-09,Reading Session,,4.0,,
826,2025-10-13,Reading Session,,4.0,,
590,2025-10-17,Book Returned,Data Structures and Algorithms,,,2025-11-05
590,2025-11-16,Book Returned,Artificial Intelligence,,,2025-12-06
590,2025-08-26,Book Returned,Digital Electronics,,,2025-09-06
590,2025-11-01,Book Borrowed,Digital Electronics,,2025-11-01,
590,2025-09-20,Book Returned,Digital Electronics,,,2025-10-10
590,2025-10-12,Reading Session,,2.0,,
590,2025-10-01,Book Returned,Database Management Systems,,,2025-10-17
590,2025-10-22,Reading Session,,1.0,,
590,2025-10-17,Reading Session,,4.0,,
590,2025-09-11,Book Borrowed,Introduction to Algorithms,,2025-09-11,
590,2025-09-28,Reading Session,,1.0,,
590,2025-09-29,Reading Session,,2.0,,
590,2025-11-22,Book Returned,Machine Learning,,,2025-12-05
590,2025-11-07,Book Returned,Advanced Mathematics,,,2025-11-20
590,2025-08-24,Reading Session,,4.0,,
590,2025-09-07,Book Returned,Power Systems,,,2025-09-27
590,2025-10-12,Book Borrowed,Digital Electronics,,2025-10-12,
590,2025-10-07,Book Borrowed,Introduction to Algorithms,,2025-10-07,
590,2025-11-18,Book Returned,Power Systems,,,2025-11-25
236,2025-11-20,Book Returned,Control Systems,,,2025-12-05
236,2025-09-27,Book Returned,Digital Electronics,,,2025-10-08
236,2025-10-19,Book Borrowed,Physics Vol 1,,2025-10-19,
236,2025-11-02,Book Borrowed,Artificial Intelligence,,2025-11-02,
236,2025-09-30,Reading Session,,3.0,,
236,2025-10-27,Book Borrowed,Database Management Systems,,2025-10-27,
236,2025-10-21,Book Returned,Artificial Intelligence,,,2025-11-07
236,2025-08-29,Book Borrowed,Control Systems,,2025-08-29,
236,2025-09-11,Reading Session,,2.0,,
236,2025-09-16,Book Returned,Artificial Intelligence,,,2025-09-23
236,2025-09-01,Book Returned,Digital Electronics,,,2025-09-08
236,2025-09-01,Book Returned,Introduction to Algorithms,,,2025-09-21
236,2025-11-22,Reading Session,,3.0,,
236,2025-10-17,Book Returned,Database Management Systems,,,2025-11-06
236,2025-08-23,Reading Session,,1.0,,
236,2025-10-03,Book Borrowed,Data Structures and Algorithms,,2025-10-03,
236,2025-08-29,Book Borrowed,Operating Systems,,2025-08-29,
236,2025-10-25,Book Borrowed,Software Engineering,,2025-10-25,
236,2025-11-16,Book Borrowed,Data Structures and Algorithms,,2025-11-16,
236,2025-11-09,Reading Session,,1.0,,
674,2025-11-27,Book Returned,Database Management Systems,,,2025-12-08
674,2025-08-25,Reading Session,,4.0,,
674,2025-11-05,Reading Session,,1.0,,
674,2025-10-09,Reading Session,,4.0,,
674,2025-10-19,Book Borrowed,Database Management Systems,,2025-10-19,
864,2025-10-04,Book Returned,Chemistry Fundamentals,,,2025-10-16
864,2025-09-13,Book Returned,Digital Electronics,,,2025-09-24
864,2025-10-06,Book Borrowed,Operating Systems,,2025-10-06,
864,2025-09-29,Book Borrowed,Physics Vol 1,,2025-09-29,
864,2025-10-15,Reading Session,,1.0,,
864,2025-09-19,Reading Session,,3.0,,
864,2025-11-12,Book Returned,Machine Learning,,,2025-11-27
864,2025-08-30,Book Borrowed,Physics Vol 1,,2025-08-30,
864,2025-10-23,Reading Session,,2.0,,
864,2025-10-20,Book Returned,Advanced Mathematics,,,2025-10-29
864,2025-11-13,Reading Session,,4.0,,
864,2025-08-24,Reading Session,,1.0,,
864,2025-08-29,Book Returned,Chemistry Fundamentals,,,2025-09-10
638,2025-10-22,Book Returned,Artificial Intelligence,,,2025-10-29
638,2025-09-01,Reading Session,,4.0,,
638,2025-11-17,Book Borrowed,Computer Networks,,2025-11-17,
638,2025-10-12,Book Returned,Database Management Systems,,,2025-10-24
638,2025-11-04,Book Borrowed,Operating Systems,,2025-11-04,
638,2025-08-27,Book Returned,Physics Vol 1,,,2025-09-16
409,2025-09-20,Book Borrowed,Power Systems,,2025-09-20,
409,2025-10-05,Reading Session,,1.0,,
409,2025-09-06,Book Borrowed,Artificial Intelligence,,2025-09-06,
409,2025-09-26,Reading Session,,1.0,,
409,2025-11-20,Reading Session,,4.0,,
409,2025-10-04,Book Returned,Computer Networks,,,2025-10-22
409,2025-10-05,Book Borrowed,Computer Networks,,2025-10-05,
409,2025-08-28,Reading Session,,2.0,,
409,2025-09-20,Book Borrowed,Advanced Mathematics,,2025-09-20,
409,2025-10-18,Book Borrowed,Database Management Systems,,2025-10-18,
409,2025-10-31,Book Returned,Introduction to Algorithms,,,2025-11-09
992,2025-08-25,Reading Session,,1.0,,
992,2025-11-30,Book Borrowed,Artificial Intelligence,,2025-11-30,
992,2025-11-02,Book Borrowed,Software Engineering,,2025-11-02,
992,2025-09-19,Book Returned,Software Engineering,,,2025-09-28
992,2025-11-29,Book Returned,Machine Learning,,,2025-12-16
992,2025-10-13,Reading Session,,2.0,,
868,2025-10-07,Book Returned,Artificial Intelligence,,,2025-10-27
868,2025-11-02,Book Borrowed,Computer Networks,,2025-11-02,
868,2025-11-06,Book Returned,Database Management Systems,,,2025-11-19
868,2025-10-02,Book Returned,Database Management Systems,,,2025-10-22
868,2025-09-19,Book Returned,Database Management Systems,,,2025-10-02
868,2025-11-02,Book Borrowed,Advanced Mathematics,,2025-11-02,
868,2025-11-21,Book Borrowed,Data Structures and Algorithms,,2025-11-21,
868,2025-11-17,Book Returned,Data Structures and Algorithms,,,2025-12-01
868,2025-11-12,Book Borrowed,Machine Learning,,2025-11-12,
868,2025-10-08,Book Borrowed,Power Systems,,2025-10-08,
868,2025-09-22,Book Borrowed,Artificial Intelligence,,2025-09-22,
868,2025-10-31,Reading Session,,1.0,,
868,2025-09-25,Reading Session,,3.0,,
868,2025-09-16,Book Borrowed,Machine Learning,,2025-09-16,
